sim_time,vid,latency_s,task_id,action_idx,action_name
52.0,init_43,3.419169228301831,238,2,2
50.5,init_47,9.94047444991479,232,14,14
51.5,init_31,6.248935299248028,237,2,2
50.5,init_31,2.1484836467037676,233,9,9
51.0,init_41,2.7345042548190945,234,9,9
52.5,init_19,3.9096800004631573,241,16,16
54.0,init_7,15.694718770040385,242,16,16
52.5,init_32,5.773577776084837,240,2,2
54.0,init_45,4.344605915118577,243,15,15
55.0,init_3,2.7541777172210615,247,5,5
55.0,init_42,8.872069750222616,246,14,14
54.5,init_10,5.587807085284207,245,0,0
54.0,init_9,4.474331207454979,244,3,3
55.5,init_35,8.962839760804258,248,14,14
55.5,init_49,13.374083242689704,249,14,14
55.5,init_5,6.3984490055053955,250,13,13
57.0,init_15,13.248275399784951,253,12,12
56.0,init_37,3.7198733996473625,251,5,5
57.0,init_1,2.8955727249137695,252,10,10
57.0,init_38,2.8041160485639423,254,8,8
57.5,init_20,9.89025184506813,257,16,16
57.0,init_31,5.117981568771462,255,1,1
57.0,init_49,6.721542134400846,256,5,5
58.5,init_31,2.5272184202470003,258,13,13
59.0,init_28,1.3522861344253274,259,11,11
59.5,init_25,4.441473953245952,260,4,4
59.5,init_16,3.342934375605462,262,16,16
60.0,init_7,5.393521525878809,263,2,2
60.0,init_30,7.230505645123093,264,7,7
60.5,init_23,13.193059427411214,265,14,14
61.0,init_0,5.997403899942769,268,15,15
59.5,init_15,2.416910567350993,261,7,7
60.5,init_37,11.865759338543686,267,14,14
60.5,init_22,3.2642541788349964,266,15,15
61.5,init_45,5.105246193687586,269,6,6
63.0,init_35,5.994021233432305,270,1,1
65.0,init_35,6.8278038334446505,279,12,12
64.0,init_38,7.076406185219882,274,15,15
64.0,init_26,4.117273178479568,275,7,7
63.0,init_16,2.4370312542416643,271,12,12
63.5,init_31,12.269836861898492,272,14,14
64.0,init_48,3.9348278063730433,273,12,12
64.5,init_31,2.8588335504697326,278,10,10
64.5,init_48,7.162894995491424,277,12,12
64.0,init_10,2.493735038866052,276,9,9
65.5,init_21,2.955591582903285,283,5,5
65.0,init_11,11.537705694616326,281,15,15
65.5,init_22,0.9294022777679516,284,0,0
66.5,init_19,4.387820181998263,288,9,9
67.0,init_21,3.27980054731216,289,5,5
65.0,init_23,10.997289306937995,280,15,15
65.5,init_41,4.745900441048584,282,7,7
66.0,init_42,2.7117254519297394,285,6,6
66.0,init_9,11.700430431572192,286,0,0
